,text,label,date
2416,rette takk saksordføreren utvist klokskap saken enkel sak pennen utmerket måte samlet komiteen finansnæringen bærebjelke økonomi finansnæringen skaffer bedriftene risikokapital sørger kapital kanaliseres kapitalen gir samfunnet sv audun lysbakken orde fjerne børsen fremskrittspartiet tvert finansnæringen nøkkelrolle todelingen økonomi fremskrittspartiet regjeringen oljeprisen holdes bla amerikansk skiferoljeproduksjon redusert vekst verdensøkonomien rette nedgangen oljeindustri motvirket vekst optimisme næringer fornøyd vedtar samlet lov finansforetak finanskonsern innebærer modernisering forenkling eksisterende reguleringer fornøyd legger lavere detaljeringsnivå lovreguleringen banklovkommisjonen formål lovforslaget sentrale lovgivningen finansområdet oversiktlig brukervennlig finansforetakene offentlige myndigheter fordel finansnæringen tanke næringen fylle nøkkelrolle økonomi norge trenger finansnæringen,0,2015-03-26
2417,tror ledelsen høyre måttet bestemme talerstolen be stortinget snakke finanskrisen tror hørte hørte snakket budsjettet møter utrygg situasjon rette lave arbeidsløsheten høye sysselsettingen legger rette lavere rentenivå sagt beredt diskutere forhold finansuroen virkninger kortsiktige arbeidet tanke utfordringen kortsiktige svingningene mangelen likviditet markedene norges bank håndterer offensivt sørge finansmarked snarest fungerer internasjonal økonomi vet tider betydelig usikkerhet angrepene statsbudsjettet forutsigbare høyre lurer milliarder kroner høyre ønsker stramme statsbudsjettet advare sterkt situasjon tror veksten 2 pst 2007 6 pst firefem sterk vekst ført 200 000 jobb 2005 sørge samfunnet enkeltmenneskene helskinnet betydelig omstilling krever offensiv politikk treffer ligget oljepengebruken gode tider 4 pst bondevikregjeringen 4 pst dårligere tider balansert budsjett,1,2008-10-07
2418,representanten wenche olsen flagget flagger symptomatisk flagger besøket russiske presidenten overhodet behandlingen saken debatten churchills ord omskrevet rødgrønnes debattanter saken snakket konkrete forslag saken lakmustesten samhandling regjeringspartienes invitasjon samarbeid tvers partigrensene sal testen virkelig samhandle opposisjonen alvor villig vurdere forslag opposisjonen villig konkrete forslag alvor samhandle spør fall sender signaler sparereform helseministeren isfandelen ankepunkt regjeringspartiene lyst sitere merknader saken flertallet skjerper behovet ledelse eierstyring spesialisthelsetjenesten kutt pasientbehandling øke ventetidene skriver isfandelen partiene riktig redusere isfandelen 40 30 prosent enig aktivitetsbasert finansiering finansieringen spesialisthelsetjenesten sides mellomrom innlegget lyst visitt sagt debatten senterpartirepresentanten toppe villet svare senterpartiet kutte rammene helseforetakene uttalte ovenfra tids avisoppslag billige avisoppslag tror begrepet nedleggelse lokalsykehus talte formoder tenkte partileder navarsetes billige oppslag lokalsykehus nedlegges nedlagt stykker tampen lov uttrykk fremskrittspartiet kristelig folkeparti høyre ønsker støtte forslagene nr 10 11 fremlagt venstre,0,2010-04-27
2419,takker svaret takker utviklingsministeren vekt spørsmålene utviklingsarbeidet egentlig politikken utviklingspolitikken utenrikspolitikken henge besøket liberia spennende valgt president forfatterne banebrytende rapporten kvinner krig sikkerhet måte dannet grunnlaget oppfølgingsrapporten sikkerhetsrådets resolusjon 1325 rapporten bestilt unifem leser poengtert unifem gir ressurser kompetansen gir grunnlag mobilisering kunnskapen trenger felt kontinuerlig trenger kunnskap internasjonalt nasjonalt felt foregått forskning be utviklingsministeren glad understreker norge ledende rolle gjelder jobbe kvinners seksuelle reproduktive helse reproduktive rettigheter svaret stå fornøyd inne kvinners økonomiske stilling enig jobbe forhold formell sektor fokus uformell sektor måte kvinner øker andel sektoren gir kvinner rettigheter bedre muligheter dårlige inntektsforhold dårlige arbeidsforhold osv fattigdomsfella enig nasjonalt internasjonalt samarbeid evalueringsrapporten utviklingsministeren lystig lesning grunnene gender mainstreaming måte måte integrere kvinners interesser takk mainstreaming malestreaming sørge særskilte tiltak retter kvinner forutsetning likestilling spørsmål gjennomsyre snakk makt glad utviklingsministeren miljøene norge kompetanse kompetanse erfaring samarbeid,1,2006-04-25
2420,skatteparadis stikke uærlig tjente penger rødgrønne regjeringen bekjempe formen økonomisk kriminalitet bla arbeide åpne skatteparadisene fremskrittspartiets gjermund hagesæter skatteparadiser skaper sunn skattekonkurranse hylle skatteparadisene uttaler aftenposten 2008 perspektivmeldingen dreier løfte blikket regjeringsalternativer stå spriker perspektivmeldingen utenkelig fremskrittspartiet regjering interessant vite gjermund hagesæters kommentar aftenposten fremskrittspartiets politikk feks fremskrittspartiet regjering tenkt dødt arbeidet regjeringen skjulte formuer skatteparadisene,1,2009-05-14
2421,samle skatter jorden bibelsk ideal liknelsen rike mannen oppmuntrende sv foreslo bla fondsmidlene avkastning fondene kirkelig aktivitet foreslo konkret 4 mill kr ekstra rammene stortinget forhold realverdien fondet opprettholdes gjennomslag flertallet samle skatter jorden ideal istedenfor midlene kirkelig aktivitet konkret foreslo foreslo tjenesteordningen jobber vold osv nidarosdomen statsråden grunnlag øke uttaket rammen budsjettet 2005 legger uttaket fondet 2004 dvs ca 25 mill kr,1,2004-12-13
2422,korrigere representanten lundteigens innlegg konkluderte komitéleder sagt saken unngått utvist ydmykhet statsrådens side feilsitat sagt generell kommentar knyttet ydmykhet politikere statsråden lyst utfordre lundteigen forsøkt utfordre kolberg langeland prosedyrer spille representanter ønsker styre lundteigen riktig staten eier benytte særskilt mulighet kortslutte prosessene eiernes bekostning,0,2013-03-18
2423,takke interpellanten tema betydning kunnskapsutviklingen norge gjelder miljøforvaltningen samfunnsområder ambisjon politikkutvikling kunnskapsbasert sak passerer storting tungt kunnskapsgrunnlag knyttet viktigheten kunnskapen bygger uavhengighet gjennomsiktig transparent samfunnsområder skilte 1020 forskning forvaltning syn avgjørende tydelighet tillit forskning forskjellig instituttsektorene foretatt skillet forskning forvaltning utgangspunktet styring sektorene ansvar sektorene ansvar bidra finansiering problemet oppstår sektorer departementer forskjellig syn tilnærming styring finansiering sektorer sektorer tvers departementer konkurrerer arena interpellanten trakk arbeidet forvaltningsplaner havområdene faggrunnlag enig prosessene knyttet forvaltningsplanene havområdene åpne transparente brynt faglig vitenskaplig kunnskap sektorer instituttnivå lettere gode politiske beslutninger samfunnsområder faglige debatter presset høyt framstår kvasipolitisk uenighet faglig uenighet villaks kontra oppdrettslaks omgjort politikk skog spiller rolle klimasystemet fjorddeponier ivareta liv havet eksempler sprikende faggrunnlag institutt naturforskning sintef institutt vannforskning felles innspill forskningsmeldingen problemstillingene ønske framtiden finansieringssystem forskningsinstituttene uavhengig organisasjonsform tilhørighet sektordepartement tilgang offentlige markedene rammebetingelser pågår evalueringer instituttsektoren danne grunnlaget arbeidet forskningsmeldingen ene evalueringen basisfinansieringsordningen riktig vedtatt innført vedtok evalueringen basisfinansieringsordningen betydelig bedre ordningen miljøinstituttene lav basisfinansiering positivt betrakter institutt flinke hente inntekter problemet oppstår konkurrerer oppdrag institutter høyere basisfinansiering bunnen tjener miljøinstituttene ære hente oppdrag utenfra flinke forhold publisering landbruksdepartementet gjennomført evaluering institutter fiskeridepartementet gjennomført evaluering havforskningsinstituttet mening evalueringene inngår arbeidet gjøres forskningsmeldingen helhetlig tilnærming avslutningsvis område forskningspolitisk spissforskningen norge instituttene framtiden klarer forbedre modellen bedre habilitet integritet muligheter fair play rammevilkår optimistisk framtiden saken,1,2012-06-08
2424,rå svs stemme innstillingen høyres fremskrittspartiets forslag forslaget venstre,1,2001-03-29
2425,rimelig glad tradisjoner tradisjoner styre 16 stortinget tradisjon debatterer forslag liberalisere snøscooterkjøring delegere kommunene regjering høyre regjering opposisjon fremmet forslag senterpartiet gangen liberalisere reglene opposisjon salen regjeringskontorene kommunene selvråderetten fremskrittspartiet mål regjering håper personlig mål miljøvernminister sørge gjennomført sterkt tør sende departementet tilfelle glemmer opposisjon ambisjon diskuterer pressemeldingen regjeringskontorene foreligger foreligger foreligger forslagene fremskrittspartiet høyre debatterer forslagene ønsker arbeiderpartiet senterpartiet sv venstre stemme ingenting debatt registrerer pressemeldingen regjeringen forslaget høring høringer befaringer høringer forbindelse representantforslagene 16 høring utredning snø realiteten trenere saken ønsker løsningen sv saken ærlig tror etterlyser senterpartiet debatten skjønner senterpartiet debatten ryggrad realiteten lurer skaper politikerforakt tror senterpartiet representanter senterpartiet svaret,0,2013-03-21
2426,tydeligere svar spørsmålet bemanningsnorm helseministeren svs forslag bemanningsnorm svs forslag bemanningsnorm identisk fremskrittspartiets forslag bemanningsnorm aktuelt innføre forstår representanten hoksrud svar følgende enkle spørsmål regjeringen innføre norm pålegger bemanning sykehjem,1,2015-12-04
2427,vanskelig sympatisk forslaget kristelig folkeparti problemstillingen snarere urealistisk kontraproduktivt forhold målsettingen løse problemet problemene desto sikt forstår enige statsråden erfaringene refererte landene danmark 2004 ca 1 600 asylsøkere strengeste asylpolitikken norden sverige tallet 23 000 liberale asylpolitikken selvfølgelig sammenheng fremskrittspartiet spørsmål statsråden åpenbare sammenhengen liberalt asylpolitikk praktiseres ene prøver søke lykken norge grepene signaliseres senker terskelen attraktivt norge,0,2006-06-14
2428,spørsmål utenriksministeren gjelder måte norge ivaretar forpliktelser svalbard svalbardtraktaten avismeldinger gryende muligens voksende uenighet hensyn norges syn verneinteressene russlands synspunkter gjelder utøve rettigheter næringsvirksomhet klassiske konflikten verneinteresser næringsvirksomhet spørre utenriksministeren forsikre stortinget norge tøff holdning russland sikrer støtte svalbardtraktatens signatarmakter risikerer høyt banen støte viktige land konflikt,0,2001-04-25
2429,riktig statsråden partier forslag kommuneøkonomi betydd vesentlig forbedring sv 45 milliarder kr verdivalg verdivalget vårt annerledes regjeringas vårt verdivalg gamle sjuke barnevernsbarna feks fullt rause høye inntekter viktigere null skatt penger sjukehjemsplasser barnevernsbarn nes kommune sitter kommunebudsjetter barnevernet strykes halv million kr pengene eldreomsorgen riktig detaljstyringen eldreomsorgen syns virkelig statsråden riktig konflikt regjeringa stilt konflikten barnevernsbarna sjuke gamle dele trenger fellesskapets hjelp,1,1999-02-03
2430,personlig forundret grundigere forbindelse framleggelsen revidert nasjonalbudsjett gjelder post budsjettet 360 mill kr tilfellet konsekvenser områder budsjettet påstå statsråden inne luseproblematikken finnmark nordtroms luseproblematikk farvannet såpass kaldt lusa krepsdyret trives mulighet utvide kapasiteten lus problemstilling lusetallene nedgang 03 015 pr fisk gledelig utvikling håpe vedvarer spørsmålet statsråden statsråden vurdere områdene problemer resistent lus lus generelt utvidet kapasitet,0,2010-05-26
2431,arbeiderpartiet kritisert planen tynn gjelder antall sider feltet høyere utdanning komiteens leder sågar stilt perm perm nasjonal transportplan poenget bred enighet planen nasjonal transportplan synd representanten aasen opposisjonen tett forskning høyere utdanning knyttet planen interessant lese komitéinnstillingen vet kritikken arbeiderpartiet feltet stått høyere utdanning tegnes mål strategier visjoner arbeiderpartiets side forslagene ber utelukkende regjeringen stortinget representanten redegjøre tegn idétørke klaging klagingens skyld manglende tro politikkutformingsegenskaper,0,2015-02-03
2432,trontalen bar preg norge utfordringer oljeprisen medført mistet jobben føler usikkerhet jobb inntekt talen regjeringen tak handlekraft fremskrittspartiet investeringer samferdselssektoren gode rammevilkår næringslivet kutt skjemaveldet utdannings forskningssektor grunnsteinene velferdssamfunnet forutsetning trygge arbeidsplasser verdiskaping fremskrittspartiet regjering forenklinger skatte avgiftskutt forbedringer rammevilkårene næringslivet fremskrittspartiets stortingsgruppe fortsette arbeide fremskrittspartiets gjennomslag regjeringens utdanningspolitikk yrkesfagløftet realfagsløftet iverksettes rekke tiltak fremskrittspartiet jobbet årevis satsingene næringsforskning strukturmeldingen marine strategien gjenkjennelig fremskrittspartipolitikk legges rette utvikling vekst dagens fremtidens velferdssamfunn bedrifter offentlig sektor fremtiden behov dyktige medarbeidere fag yrkesutdanning nødvendig heve statusen yrkesfagene bekjempe uakseptabelt høyt frafall gjøres tillate alternative opplæringsløp feks praksisnære opplæringsprogrammer bedriftene praksisbrevordningen utvides videreutvikler tilbudet elever kombinere fagbrev studiekompetanse feks tekniske allmennfag gjennomføres yrkesretting fellesfagene yrkesfaglige utdanningsprogrammer styrker muligheten yrkesfagelever veksle opplæring skole bedrift styrker yveien regjeringen lærlingtilskuddet 10 000 kr lærling iverksatt kompetansetiltak yrkesfaglærere anledning hospitere næringslivet norge gode utdanningstilbud ledd barnehage grunnskole fagskoler universiteter voksenopplæring norge kunnskapssamfunn komplett avhengig elevene grunnskolen tilegnet kunnskap mestre utfordringene møter yrkesutdanninger studier arbeidslivet realfagsløft lærerløft kvalitetsfremmende tiltak fleksible vekslingsordninger bedre lærlingordninger dialog samarbeid næringslivet praksisretting bidrar kvalitet skolen frafall kvalifiserte elever motivert dyktige fagarbeidere akademikere forskere gjenspeiles regjeringens økte satsing forskning høyere utdanning særlige fokuset ingeniør realfagsstudier innovasjon næringsforskning innovasjon forutsetning fremtidens verdiskapende virksomheter norges verdiskapende næringer kompetansebaserte sterkere fremtiden olje gass fornybar energi maritimoffshore marin finans ikt verdidriverne sikre fremtidens velferdssamfunn bransjer felles bygger realfagskunnskap verdiskapingen avhengig faller gode realfagskunnskaper elever problemer realfagene matematikk fremskrittspartiet påpekt utfordringen glad regjeringen offensiv praktisk tiltak realfagskunnskapene nivå verdens rikeste land bekjent videreutdanningstilbudet lærerne legges vekt matematikk naturfag gode lærerne bedre innføres karakterkrav lærerutdanningene status kompetanse heves hevder solid finansierte offentlige universiteter innovasjon gründermiljøene innovasjonen foregår bedriftene driver innovasjonene fremskrittspartiet glade satses bred front styrke norges innovasjonsevne fremtidige verdiskaping spennende utfordrende tider fremtidig velstand verdiskaping avhengig storting regjering handlekraft tør modige beslutninger fremskrittspartiet,0,2015-10-05
2433,ord jan sahl kenneth svendsen jan sahl forbauset sv opptatt beholde bussvirksomheten nsb innlegg utenlandske aktører markedet driver forskjellig virksomhet connex vei norge kjøpt finnmark fylkesrederi ferd kjøpe helgelandske annonserer anbud totale riksveifergedriften utenlandske aktører markedet områder problemer nsb rustet møte konkurransen ben stå bygge tilbud supplerer bidratt øke kollektivandelen kenneth svendsen merkelige problemstillingen sammenligne hurtigruta nsb kenneth svendsen lese samferdselshistorie ovds tfds rederier bygd kommuner fylkeskommuner lokale eiere lokale banker historie regionale lokale eierskap endre nsb bygd staten nasjonale strategien bygge jernbanen norge spørre svendsen fremskrittspartiet nsb børsen selge problematisk fremskrittspartiet connex arriva europeiske transportselskaper kjøper nsb selskapet landet,1,2005-03-03
2434,undertegnede jurist jordmor rekke land forbud begrensninger muligheten politisk reklame fjernsyn grunnloven 100 hinder videreføre dagens kringkastingslov dagens forbud strid europeiske menneskerettskonvensjonens artikkel 10 gjelder fjernsyn medium vet påvirker medier sv spørsmålet ønsker politiske debatten åpen mulighet delta kostbart kjøpe sendetid fjernsyn partiene begrense partienes mulighet ytre lik linje problematisk forhold demokratiske prosessen valg norge reklamer villedende ønsker personlig feks tine melk overført politisk sammenheng politiske debatten svekket politisk reklame fjernsyn,1,2006-11-30
2435,representanten dørum beskrivelse situasjonen sverige trenger kommentarer unøyaktig sverige kirken skillet stat kirke skriver skatten kirken staten skilt kirken fond riksdagen vedtatt opptrappingsplan statlige bevilgninger kirkebygninger trenger restaurering øvrig bevilget penger fall opptrappingsplan regner riksdagen sverige føler forpliktet vedtak stortinget stortinget vedtar opptrappingsplan eksempelvis forskning fulgt dørum regner riksdagen sverige føler forpliktelse forhold vedtak utgangspunktet raushet forhold vare gamle kirker flertallet sagt fondet restaurering dreier midler forhold trenger riksantikvaren sagt komiteen trenger bevilgninger klarer skaffe hjelp fondet start penger avkastningen pengene starte prosesser alvor settes skikkelig ressurser bevilgninger budsjettet håper venstre dørum tiden,1,2001-03-29
2436,sv entreprenørskapssatsing skolen behandler stortinget svs forslag entreprenørskap grunnopplæringen forslag betydd elevene skolen bedriftene etablert etablering etablert bedriftene etablert stortingets innstilling fagre ord fine formuleringer forpliktende responsen sv forslaget entreprenørskap grunnopplæringen skape kontakt skole lokalt arbeids næringsliv innstilling komiteen bevisst satsing entreprenørskap bidratt utvikling nyskapende kultur norge nyskapingskultur komiteens mening fremme nytenkning innovasjon evne vilje initiativ risiko entreprenørskap grunnopplæringen komiteens oppfatning verktøy fremme allsidig læringsmiljø stimulere kreativ tenkning elevene næringslivets samfunnet verktøyene initiativet klare fagre ord uforpliktende formuleringer fører norge politikk gjennomføre virkemidler målene sv fremmer forslag fremmer forslag entreprenørskap obligatorisk tverrfaglig emne metode grunnopplæringen fremmer forslag lære temaplan entreprenørskap grunnopplæringen fremmer forslag kompetanseløft entreprenørskap videreutdanning lærere utvikling egnede læremidler fremmer forslag organisasjonen ungt entreprenørskap fast bevilgning statsbudsjettet forslag styrket entreprenørskapssatsingen skolen stortinget negative samtlige svs forslag partiene forslag entreprenørskap grunnopplæringen metode innebærer prosjektarbeid praktiske læreformer elevmedvirkning elevansvar vektlegges tungt sv satsing entreprenørskapsopplæring skolen bidra løse utfordringene omfattende forskningsevalueringen reform 97 avdekket skolen evner elever tilrettelagt opplæring fører elever grunnopplæringen tilfredsstillende læreutbytte forklares læringsformene skolen metoder baserer teoretisk læring fortrenger elevens læring praktisk sosial tilnærming lærestoffet utfordringene skolen skole systematisk utskiller elever tapere vinnere systemet skole evner utjevne forskjellene samfunnet vedlikeholde forsterke styrke praktiske læringsformene styrke samhandling arbeidsdeling elevene trekke elever opplæringen bidra opplever læringsutbytte mulighet øke satsingen entreprenørskap skolen entreprenørskapsopplæring forutsetter skolens lærere næringslivets mentorer rådgivere tilstrekkelig kompetanse veilede elevene faglig metodisk satsing entreprenørskap skolen kreve videreutdanning lærere utvikling egnede læremidler utstyr sv klarte vårt forslag sikre midlertidig finansiering organisasjonen ungt entreprenørskap stund glade organisasjonen uvurderlig arbeid entreprenørskap utdanningen elever tilbud entreprenørskapsopplæring villig satse faglig finansielt entreprenørskapsopplæringen avhenge ildsjeler kommunekassen sikre ressurser entreprenørskap skolen trenger finansieringsformer fremmer langsiktighet entreprenørskap skolen finansieres prosjektmidler medfører uforholdsmessig forme prosjektsøknader vanskelig etablere aktivitet samarbeid strekker entreprenørskapsopplæring langsiktig arbeid elever punktene forslaget sv fremmer dokumentet utgjør samlet strategi satsing entreprenørskap skolen fremmer vegne sv forslaget dokumentet,1,2005-02-28
2437,selvfølgelig enig merkelig statsråd etterlyse konkret blad kommersiell aktør tas skolebibliotekene statsråden virkemidler mildere pålegge skolene statsråden feks brevs skolene oppmerksom stortinget sagt litteratur skolebibliotekene muligheter statsråden tak saken syn framstår merkelig sagt skolebibliotekarer avviser typen blader begrunnelsen homofile skole informasjonsjobb sammenhengen statsråden ansvar framheve bestemt aktør framheve skolenes skolebibliotekenes ansvar informasjonen tilgjengelig ungdom,1,2003-01-22
2438,arbeiderpartiet opptatt sysselsetting forsvarsindustri arbeiderpartiet villig bygge missiltorpedobåter forsvarssjefen industri arbeidsplasser opptatt arbeidsplasser raufoss raufoss utviklet ammunisjonsfabrikk tusen ansatte industripark 3 200 ansatte fordelt trettitalls hovedsak sivile bedrifter aktivt innovasjonsmiljø raufoss ammunisjonsfabrikken sysselsetter 500 ansatte industriproduksjon forsvarsmateriell gjeldende internasjonal nammo svekkelse arbeidsplassene industrikonsern uavhengige tester sikrere spørsmål hevde betryggende såframt produktet strid gjeldende internasjonale regler strid regler,1,2004-11-09
2439,vegne representantene øyvind korsberg øyvind vaksdal lov fremsette privat forslag utgiftene trygghetsalarmer dekkes folketrygden tildeles hjelpemiddelsentralen,0,2000-10-19
2440,statsråden godkjent 13 kristne privatskoler statsråden tiltrådte storting implementert barnekonvensjonen lov styrket barns rettigheter artikkel 14 barnekonvensjonen barn unge religionsfrihet ytringsfrihet statsråden ensidig fokuserer foreldrenes rettigheter redd barnas prosjekt go on statsråden finansiere avdekket barn unge sekter sektskoler utestengt fellesmiljøet isolert problemer forebygge måte statsråden tiden vekt barns rettigheter,1,2004-01-28
2441,virker statsråden overlevert byråkrater vegdirektoratet hører statsråden prater 10 pst reduksjon størrelser driver bransjen redusere utslippene statsråden forfekter gjelder trafikksikkerhet fare eksplosjoner typen eksplosjon umulig utstyret leverandører bruker tanken vare sikre trafikksikkerheten kollisjon typer håper virkelig statsråden tydeligvis byråkrater vegdirektoratet fisk lytter kompetanse ønsker dialog statsråden møte statsråden lov syn håper virkelig statsråden åpnere øyne ønsker prate statsråden opplysning handler,0,2012-12-19
2442,takker svaret glad svar åpner spennende utfordringer tiden departementet innstilt prosjekter øke elevmedvirkningen skolen fast aktuelle gjelder elevmedvirkning ene formelle styringsorganene skolen elevene innflytelse strukturene systemet utfordringen oppfattet statsråden opptatt sikre medvirkning foregår klasse verksted elevene trukket planleggingsprosessen gjennomføringen læringsarbeidet vurderingen læringsarbeidet spennende prosjektene debatten omkampen bevilgningen 100 mill kr håper tror utlånsordning måter dødsstøtet tradisjonelle læreboka tror problem overleve iallfall dagens dagens måte utlånsordning utgangspunktet ønsker stipend utlånsordning virkemiddel knekken dagens lærebok virke ønske klarte sterkt signal stortinget jobber lærebøker skriver lærebøker gir lærebøker typen lærebøker norge læreboken dekker læreplanen ønsker ønsker forlagene forfatterne bruker krefter utvikle typer lærebøker tematiske lærebøker læremiddel osv sikker stykke demokratiseringen klasserommet verkstedet engasjement elevenes side,1,2000-05-18
2443,lest senterpartiets stortingsvalgprogram festet 2081 lese ønskjer seie eøsavtalen spørsmålet hvilket omfang senterpartiets standpunkt eøsavtalen gjennomslag regjeringssamarbeidet,0,2010-05-06
2444,1998 innførte larordningen gangen ment ca 1 500 gangen passert 7 000 personer lar tanken ønsket ordningen enkeltpersoner livskvalitet redusere skadene misbruk redusere overdosedødsfallene antall personer systemet høyt ordningen perfekt mennesker oppnådd ønsket dessverre opplever debatten nyansert handler forherlige ordningen fordømme sannheten opplever sammensatt ventet årevis rødgrønne rusmelding endelig skuffet 70 organisasjoner høring samstemte utfordringene manglene meldingen opposisjonen fremmet 50 forslag nedstemt tapt verdifull høyre fremskrittspartiet venstre kristelig folkeparti valg helhetlig rusomsorg opptrappingen vårt budsjett arbeidet opptrappingsplan rekke dialogmøter temaet opprettet nettside ønsker innspill engasjementet enormt føler sultefôret hørt pårørende brukere viktige bidragsytere arbeidet senterpartiet ønsker gjennomføre konkrete tiltak opptrappingsplan rusfeltet arbeid forslaget sent snevert rusomsorgen ses helhet medikamenter utfordringer behov velger rusfrihet medikamenter tillegg senterpartiets tilnærming saken negativ faktum bedre liv normale liv lar enkelthistoriene forteller nyansene himmel helvete glad flertall komiteen skriver merket larbehandling bidratt livskvalitet verdig liv illegale rusmidler fagmiljøene effektive behandlingsformen rusavhengige mottakelig behandling helsehjelp opptatt gode liv lar bivirkninger innta medisinene enhver føler sterke trygge situasjon ønsket trappe slutte medisin tilbudet ikkeeksisterende forsøkt skape tilbud finansieringen passet systemet tilbud aksept støtte kritisert ordningen henvisning lekkasje medisinen skikkelig gjennomgang støtter vokte straffe skjerpede krav henting kontroller misbruker tilliten regimet kontrollerende begrenser enkeltmenneskers muligheter fritt bestemme oppholdssted misbruker tilliten handler nødvendig oppfølging bistand mangler individuell plan veien forslagsstillerne 34 pst larpasientene individuell plan frivillig plan enig tallet virker lavt sal gjentatte ganger fremmet forslag tiltak retten innfris senterpartiet flertallet stemt forutsetter viktigheten individuell plan tydeliggjort skjerpet opptrappingsplanen syvende handler ettervern oppfølging kommuner vei liv rus vennene dagene fylles innhold fortiden ryddes ettervern sentral opptrappingsplanen arbeid helsedirektoratet tillegg oppdrag revidere retningslinjene lar inkludert problemstillingene utdelingen medisin fagmiljøene brukerne organisasjonene kommunene dele erfaringer helsedirektoratet sluttfører arbeid arbeid imøteser glede sluttresultatet,0,2015-02-17
2445,arbeidet sørge foreldre pårørende barn behov opplever unødig usikkerhet forhold rettigheter husk foreldre kamper barn rettigheter andres barn opptatt spre uro vurdering forhold spesialundervisning opptatt pptjenesten tett skolene understrekes meldingen innstillingen komiteen skolene vente barn utredning tiltak handler fange strategi representanten tord lien virker veien løpende gående,1,2011-11-18
2446,sv stiller parti komitémerknad kritiserer hamas samlet komité unntak sv realitet hamas militante grupper bygget omfattende militær kapasitet gaza langtrekkende raketter infiltrasjonstunneler spørsmålet representanten solhjell sv bryter konsensusen påpeke realiteten raketter infiltrasjonstunneler spørsmålet sv uenig tunnelene rakettoppskytingsrampene eksistert problem,0,2014-12-09
2447,fremme forslag fremskrittspartiet innstillingen,0,2000-12-15
2448,sv vurderte forlengja minimumsvassføringa 65 m3sek meinte forsvarleg forhold villlaksproblematikken drøftingar saksordførar overtydde forslaget skryt høgre saksordførar grundig arbeid saksordføraren side enklare sv miljøparti samrøystes innstilling lat seia gjeld manøvreringsreglementet problem forhold villaksen ti korrigera utgangspunktet samrøystes innstillinga sv sjølvsagt problem fronta manøvreringsreglementet,1,2001-03-27
2449,regjeringens mål sas klare kommersielt flyselskap statlige bidrag drive flyselskap konkurs spesiell måte prøve avvikle flytrafikken regner solvikolsen orde måten sørge framtiden miljøvennlige transportløsninger fly bygge effektive jernbanestrekninger strekningene flys registrerer fremskrittspartiets interesse jernbaneinvesteringer profilen alternative budsjettet fremskrittspartiet handler vei fremskrittspartiet forlatt trang latterliggjøring visjonen lyntog norge nødvendige skrittet flyavløsning skala,1,2012-11-27
2450,vegne representanten ketil solvikolsen gleden fremme forslag regjeringen fullmakt redusere merverdiavgift strøm elektrisitetsavgift perioder ekstraordinær høy strømpris,0,2010-12-17
2451,rettelse påpeke referatets 035 pst 0035 pst innblandingsbit riktig referatet,0,2013-02-20
2452,hørte innlegget representanten arbeiderpartiet meningen arbeiderpartiet muligheter utvikle avisnorge innlegget forskjellen stoltenbergregjeringen 40 mill kr riktige tallet 50 mill kr forskjellen stoltenberg vurdering forskjell 40 mill kr 50 mill kr konsekvenser representanten lokalavisene landet fortsetter styrke byavisene sagt spørsmål begrunnelsene øke 40 mill kr 50 mill kr opplysninger konsekvensene lokalavisene landet endelig løft,0,2014-06-19
2453,representanten storberget ordet innlegg gate representanten pollestads fascinerende talerstolen etterlyser gjennomføringskraft spørsmål leser avisene kritisk regjeringen endringer landbrukspolitikken bidrar forandringer nevne konsesjonsgrense kylling mangler gjennomføringskraft sagt gjennomfører endringer kyllingbøndene drive heltid inne eksportsubsidier nevne naturskadeerstatningsordningen lov skuffen årevis departementet endringer kraft opplever bønder bla vestagder rogaland oversvømmelser erstatning bidra effektivt jordbruksoppgjøret inne tendenser representanten storberget mente jordbruksoppgjøret 2014 avgjøres kontor endringene gjennomføringskraften forbauset bestemme egentlig ene problem gjennomført gjennomføringskraft tingene stemme bestemmer,0,2015-12-08
2454,representanten johan jakobsen referansepunkter bistand snakket solidaritet menneskeverd 17 morgen ord selvfølgelig fullt sluttet sammenheng referanse fremskrittspartiet tilla holdningen nytter uenig representanten jakobsen poenget fremskrittspartiet nytter avgjørende nytter tro stat statbistand tro markedsadgang handel stimulering næringslivet ulandene positivt nytter ulandenes holdning punktet skjedd vesentlig dreining retning markedsadgang nødvendigvis voldsomme stat statoverføringene opplever markedsadgang resultater løp representanten jakobsen positivt innlegg positivt vekt måneder senterpartiets ståsted tidsperspektiv gjelder situasjonen zimbabwe antydet revidere stortinget møtes høsten johan jakobsens poeng hjelp despotregime undergraver folks holdning bistand generelt ganger bistandsdebatter gjelder zimbabwe avslutte stille representanten jakobsen prinsipielt spørsmål inne kriterier gjelde stoppe bistanden kriterier senterpartiet stoppe bistanden,0,2000-05-16
2455,takker svaret knyttet spurte fornøyd statsråden bla forhold knyttet registrering påpekt hold lærerne rapporterer voldstilfeller skolene skoleeierne tilfeller kommunene spør rapporter stille forhold voldsproblemet begår feilen begått gjelder mobbing voksne lukker øynene later foregår lyst 1997 slo eu alarm økende voldsproblem skolen verk tiltak vet norge involvert forbindelse connectprogrammet fullt vet pr registreringer voldsproblematikken øker gir bekymring håper statsråden betydelig kraft,0,2005-01-12
